,actual_phn,expected_phn,actual_score,predicted_score,predicted_score_conf,actual_top_error,predicted_top_error,predicted_top_error_conf,predicted_top_error_validity,word,dx
309,p,p,1,1,0.05437743663787842,delrel,delrel,0.967073917388916,False,jumping,SD
310,ɪ,ɪ,1,1,0.6043955087661743,tense,tense,0.3626318573951721,False,jumping,SD
311,n,ŋ,0,1,0.4016185998916626,lab,lab,0.44927915930747986,False,jumping,SD
312,n,n,1,1,0.580223560333252,cor,cor,0.6512610912322998,False,knife,SD
313,a,a,1,1,0.5597501993179321,front,front,0.711039662361145,False,knife,SD
314,ɪ,ɪ,1,1,0.6125771999359131,tense,hi,0.4201703667640686,False,knife,SD
315,f,f,1,1,0.3507881164550781,lab,labiodental,0.6946008205413818,False,knife,SD
316,p,p,1,1,0.16933655738830566,cor,delrel,0.8153608441352844,False,spoon,SD
317,u,u,1,1,0.5676219463348389,round,syl,0.31878161430358887,False,spoon,SD
318,n,n,1,1,0.5641826391220093,cor,cor,0.7840811014175415,False,spoon,SD
319,-,p,0,1,0.0030694007873535156,delrel,delrel,0.9532018303871155,False,pajamas,SD
320,-,ə,0,1,0.23251819610595703,syl,syl,0.20232197642326355,True,pajamas,SD
321,d,d,1,0,0.03237879276275635,cor,delrel,0.6394098401069641,False,pajamas,SD
322,ʒ,ʒ,1,0,0.6143309473991394,strid,ant,0.37079012393951416,False,pajamas,SD
323,æ,æ,1,1,0.6817401647567749,lo,front,0.6202042698860168,False,pajamas,SD
324,m,m,1,1,0.5165075063705444,lab,lab,0.2579464018344879,False,pajamas,SD
325,ə,ə,1,1,0.018080711364746094,lo,back,0.3207441568374634,False,pajamas,SD
326,s,z,1,0,0.4208217263221741,voi,distr,0.34530943632125854,False,pajamas,SD
327,k,k,1,1,0.22935104370117188,hi,delrel,0.15702465176582336,False,cup,SD
328,ʌ,ʌ,1,1,0.3022207021713257,back,back,0.699682354927063,False,cup,SD
329,p,p,1,1,0.5259873867034912,pause,pause,0.6165981292724609,False,cup,SD
330,b,b,1,1,0.14177846908569336,delrel,delrel,0.9080912470817566,False,brush,SD
331,ɹ,ɹ,1,0,0.4102848768234253,cor,cor,0.3396117091178894,False,brush,SD
332,ʌ,ʌ,1,1,0.49663853645324707,back,back,0.9037621021270752,False,brush,SD
333,ʃ,ʃ,1,0,0.16753268241882324,voi,distr,0.3565606474876404,False,brush,SD
334,f,f,1,1,0.20716559886932373,labiodental,labiodental,0.8471370339393616,False,flowers,SD
335,l,l,1,0,0.6720408797264099,lat,lat,0.8531277179718018,False,flowers,SD
336,a,a,1,1,0.1656339168548584,syl,front,0.38559749722480774,False,flowers,SD
337,ʊ,ʊ,1,1,0.38647961616516113,round,round,0.2964331805706024,False,flowers,SD
338,ɜ˞,ɜ˞,1,0,0.38283658027648926,round,round,0.49336713552474976,False,flowers,SD
339,s,z,1,0,0.5762827098369598,voi,ant,0.5309674739837646,False,flowers,SD
340,t,t,1,0,0.0023263096809387207,cor,pause,0.2153031826019287,False,telephone,SD
341,ɛ,ɛ,1,1,0.4524434804916382,lo,lo,0.6714065670967102,False,telephone,SD
342,l,l,1,0,0.6616988182067871,cor,lat,0.5024213194847107,False,telephone,SD
343,ə,ə,1,0,0.08881479501724243,cons,back,0.3136289119720459,False,telephone,SD
344,f,f,1,1,0.31835734844207764,labiodental,labiodental,0.40034663677215576,False,telephone,SD
345,o,o,1,1,0.5482926368713379,tense,round,0.28553375601768494,False,telephone,SD
346,ʊ,ʊ,1,1,0.5511893033981323,round,round,0.2793225049972534,False,telephone,SD
347,n,n,1,1,0.5608247518539429,cor,cont,0.3794058561325073,False,telephone,SD
348,d,t,0,0,0.04419916868209839,delrel,delrel,0.9543594717979431,False,stars,SD
349,a,a,1,0,0.2229830026626587,lo,back,0.35148465633392334,False,stars,SD
350,ɹ,ɹ,1,1,0.12571728229522705,syl,cor,0.3432307839393616,False,stars,SD
351,s,z,1,0,0.17324936389923096,son,strid,0.43212154507637024,False,stars,SD
352,ɡ,ɡ,1,1,0.17886626720428467,lab,delrel,0.21896934509277344,False,green,SD
353,ɹ,ɹ,1,0,0.38065338134765625,cor,cor,0.3545990288257599,False,green,SD
354,i,i,1,1,0.6681588888168335,tense,tense,0.7063270807266235,False,green,SD
355,n,n,1,1,0.6641515493392944,cor,cor,0.7720174789428711,False,green,SD
356,k,k,1,1,0.19500279426574707,delrel,delrel,0.7130024433135986,False,clown,SD
357,l,l,1,0,0.632979542016983,cor,lat,0.5771344304084778,False,clown,SD
358,a,a,1,1,0.6273672580718994,front,front,0.8405423760414124,False,clown,SD
359,ʊ,ʊ,1,1,0.4279557466506958,round,round,0.32200708985328674,False,clown,SD
360,n,n,1,1,0.6241686344146729,cor,cor,0.8171893954277039,False,clown,SD
361,f,f,1,1,0.45936036109924316,sg,sg,0.4841018319129944,False,five,SD
362,a,a,1,1,0.22265756130218506,front,front,0.4201456606388092,False,five,SD
363,ɪ,ɪ,1,1,0.3637881278991699,lo,lo,0.46810221672058105,False,five,SD
364,v,v,1,0,0.002446889877319336,labiodental,labiodental,0.6291152238845825,False,five,SD
365,h,h,1,1,0.3344883918762207,syl,sg,0.8945849537849426,False,house,SD
366,a,a,1,1,0.6236077547073364,front,front,0.7278922200202942,False,house,SD
367,ʊ,ʊ,1,1,0.26626408100128174,round,round,0.4599556624889374,False,house,SD
368,s,s,1,0,0.4161052107810974,distr,distr,0.41459786891937256,False,house,SD
369,f,f,1,1,0.30286967754364014,labiodental,labiodental,0.6270692348480225,False,frog,SD
370,ɹ,ɹ,1,0,0.44665753841400146,cor,cor,0.3391449749469757,False,frog,SD
371,ɡ,ɡ,1,0,0.023766160011291504,son,son,0.41196709871292114,False,frog,SD
372,w,w,1,1,0.4180631637573242,tense,cons,0.22819621860980988,False,window,SD
373,ɪ,ɪ,1,1,0.6821064949035645,tense,tense,0.4854860305786133,False,window,SD
374,n̪,n,1,1,0.651247501373291,cor,cor,0.6721388697624207,False,window,SD
375,d̪,d,1,1,0.134199857711792,nas,delrel,0.5336089134216309,False,window,SD
376,o,o,1,1,0.6188559532165527,tense,tense,0.32868099212646484,False,window,SD
377,ʊ,ʊ,1,1,0.5014102458953857,syl,round,0.2642609775066376,False,window,SD
378,θ,s,1,0,0.4984670877456665,distr,distr,0.5224341750144958,True,slide,SD
379,l,l,1,0,0.5827481150627136,lat,lat,0.9017625451087952,False,slide,SD
380,a,a,1,0,0.11396032571792603,lab,back,0.2793322503566742,False,slide,SD
381,ɪ,ɪ,1,1,0.5736812353134155,hi,hi,0.3454900085926056,False,slide,SD
382,t,d,0,1,0.029574871063232422,voi,delrel,0.4359118938446045,False,slide,SD
383,t,t,1,1,0.014800429344177246,delrel,delrel,0.7966327667236328,False,tree,SD
384,ɹ,ɹ,1,0,0.04087257385253906,cor,cor,0.30521491169929504,False,tree,SD
385,i,i,1,1,0.6748673915863037,syl,tense,0.5049447417259216,False,tree,SD
386,ɡ,ɡ,1,1,0.05053532123565674,lab,delrel,0.8253241181373596,False,glasses,SD
387,l,l,1,0,0.6949816942214966,cor,lat,0.501026451587677,False,glasses,SD
388,æ,æ,1,1,0.6510993242263794,front,front,0.703488290309906,False,glasses,SD
389,θ,s,0,0,0.6374313533306122,distr,distr,0.5558156371116638,True,glasses,SD
390,ɪ,ɪ,1,1,0.6031386852264404,hi,tense,0.5518394112586975,False,glasses,SD
391,θ,z,0,0,0.299075722694397,son,son,0.6700935363769531,False,glasses,SD
392,d,d,1,0,0.015062212944030762,delrel,delrel,0.5802600979804993,False,drum,SD
393,ɹ,ɹ,1,0,0.7111046016216278,ant,ant,0.4286247789859772,False,drum,SD
394,ʌ,ʌ,1,1,0.36018621921539307,back,back,0.7281163334846497,False,drum,SD
395,m,m,1,1,0.5417952537536621,lab,cont,0.2968917787075043,False,drum,SD
396,w,w,1,1,0.506873607635498,cons,cons,0.2524454593658447,False,watches,SD
397,t,t,1,1,0.08782947063446045,delrel,delrel,0.9282771944999695,False,watches,SD
398,ʃ,ʃ,1,0,0.5880323350429535,ant,ant,0.4743947684764862,False,watches,SD
399,ɪ,ɪ,1,1,0.6454359292984009,tense,tense,0.6556419730186462,False,watches,SD
400,s,z,1,0,0.39790165424346924,voi,distr,0.3671848177909851,False,watches,SD
401,ɹ,ɹ,1,0,0.7196224927902222,lab,ant,0.3947707712650299,False,ring,SD
402,ɪ,ɪ,1,1,0.6281570196151733,tense,tense,0.5394676923751831,False,ring,SD
403,n,ŋ,0,1,0.4057137966156006,lab,lab,0.2840694189071655,False,ring,SD
404,b,b,1,0,0.04752624034881592,delrel,delrel,0.9815296530723572,False,bath,SD
405,æ,æ,1,1,0.6400065422058105,front,front,0.6102349758148193,False,bath,SD
406,f,θ,0,0,0.763181135058403,cor,labiodental,0.15565623342990875,True,bath,SD
407,f,s,0,0,0.4350746273994446,cor,pause,0.2877005636692047,False,swimming,SD
408,w,w,1,1,0.3572728633880615,round,cons,0.22777393460273743,False,swimming,SD
409,ɪ,ɪ,1,1,0.6351686716079712,tense,tense,0.681527853012085,False,swimming,SD
410,m,m,1,1,0.5619661808013916,lab,cont,0.35757285356521606,False,swimming,SD
411,ɪ,ɪ,1,1,0.6970915794372559,tense,tense,0.7332932949066162,False,swimming,SD
412,n,ŋ,1,1,0.4272654056549072,cor,cont,0.22288525104522705,False,swimming,SD
413,ð,ð,1,0,0.6967075765132904,son,strid,0.34112828969955444,False,this,SD
414,ɪ,ɪ,1,1,0.499430775642395,hi,hi,0.3032112121582031,False,this,SD
415,f,s,0,0,0.5263153612613678,cor,son,0.1914847493171692,False,this,SD
416,w,w,1,1,0.5464367866516113,cons,cons,0.25150546431541443,False,watch,SD
417,t,t,1,1,0.14174425601959229,delrel,delrel,0.8903947472572327,False,watch,SD
418,ʃ,ʃ,1,0,0.00015676021575927734,distr,distr,0.3785953223705292,False,watch,SD
419,p,p,1,1,0.2837820053100586,lab,delrel,0.7526143193244934,False,plane,SD
420,l,l,1,0,0.3817199468612671,lat,lat,0.8287447094917297,False,plane,SD
421,e,e,1,1,0.4740229845046997,lo,hi,0.29291853308677673,False,plane,SD
422,ɪ,ɪ,1,1,0.6313743591308594,tense,tense,0.509364664554596,False,plane,SD
423,n,n,1,1,0.6120719909667969,cor,cor,0.548412561416626,False,plane,SD
424,b,b,1,0,0.044051170349121094,delrel,delrel,0.9561963081359863,False,bathtub,SD
425,æ,æ,1,1,0.6544134616851807,syl,front,0.5667662620544434,False,bathtub,SD
426,θ,θ,1,0,0.6253702044487,cor,labiodental,0.2092992216348648,False,bathtub,SD
427,t,t,1,1,0.07016682624816895,delrel,delrel,0.4008050560951233,False,bathtub,SD
428,ʌ,ʌ,1,1,0.3746148347854614,back,back,0.7350080609321594,False,bathtub,SD
429,b,b,1,1,0.19528603553771973,son,cont,0.29291385412216187,False,bathtub,SD
430,æ,æ,1,1,0.5691159963607788,syl,front,0.4909815490245819,False,vacuum,SD
431,k,k,1,1,0.17154109477996826,cor,delrel,0.7955942153930664,False,vacuum,SD
432,j,j,1,1,0.5344141721725464,syl,syl,0.38666296005249023,False,vacuum,SD
433,u,u,1,1,0.6257563829421997,round,tense,0.24274519085884094,False,vacuum,SD
434,m,m,1,1,0.5928683280944824,lab,lab,0.37490081787109375,False,vacuum,SD
435,ʃ,t,0,1,0.15107083320617676,delrel,delrel,0.9801061749458313,True,chair,SD
436,ʃ,ʃ,0,0,0.5326084494590759,front,ant,0.43112897872924805,False,chair,SD
437,ɛ,ɛ,1,1,0.6198703050613403,hi,hi,0.5634453892707825,False,chair,SD
438,ɹ,ɹ,1,1,0.2620295286178589,cor,cor,0.34946468472480774,False,chair,SD
439,k,k,1,1,0.15623915195465088,hi,son,0.2449926733970642,False,car,SD
440,a,a,1,0,0.31619054079055786,lab,back,0.25751519203186035,False,car,SD
441,ɹ,ɹ,1,1,0.010268926620483398,cor,cor,0.336856484413147,False,car,SD
442,l,l,1,0,0.6258774697780609,lat,lat,0.7542912364006042,False,lamp,SD
443,æ,æ,1,1,0.6855415105819702,lo,lo,0.7029918432235718,False,lamp,SD
444,m,m,1,1,0.5941721200942993,cont,lab,0.30513978004455566,False,lamp,SD
445,p,p,1,1,0.16442739963531494,delrel,delrel,0.7571571469306946,False,lamp,SD
446,f,f,1,1,0.3268924951553345,lab,labiodental,0.7185139656066895,False,fishing,SD
447,ɪ,ɪ,1,1,0.5830012559890747,tense,tense,0.4802522659301758,False,fishing,SD
448,ʃ,ʃ,1,1,0.041993141174316406,front,distr,0.3704890012741089,False,fishing,SD
449,ɪ,ɪ,1,1,0.6589572429656982,tense,tense,0.6220608949661255,False,fishing,SD
450,n,ŋ,1,1,0.4452418088912964,lab,lab,0.353865385055542,False,fishing,SD
451,j,j,1,1,0.497658371925354,front,syl,0.24854286015033722,False,yellow,SD
452,ɛ,ɛ,1,1,0.6260298490524292,front,lo,0.4813952147960663,False,yellow,SD
453,l,l,1,0,0.49262672662734985,syl,lat,0.5167251229286194,False,yellow,SD
454,o,o,1,1,0.5683257579803467,tense,round,0.2826583683490753,False,yellow,SD
455,ʊ,ʊ,1,1,0.5045229196548462,hi,round,0.3542827069759369,False,yellow,SD
456,b,b,1,1,0.0796656608581543,cont,delrel,0.7423916459083557,False,blue,SD
457,l,l,1,0,0.5006235539913177,cor,lat,0.614376425743103,False,blue,SD
458,u,u,1,1,0.6259137392044067,syl,syl,0.3298611044883728,False,blue,SD
459,f,f,1,1,0.3107520341873169,labiodental,labiodental,0.5944786667823792,False,feather,SD
460,ɛ,ɛ,1,1,0.4625328779220581,lo,lo,0.5319834351539612,False,feather,SD
461,d,ð,0,0,0.5802524387836456,distr,distr,0.2460995763540268,True,feather,SD
462,ɜ˞,ɜ˞,1,1,0.006369113922119141,round,round,0.870405912399292,False,feather,SD
463,p,p,1,1,0.41644287109375,lab,labiodental,0.19301949441432953,False,pencils,SD
464,ɛ,ɛ,1,1,0.5658396482467651,hi,hi,0.44998374581336975,False,pencils,SD
465,n,n,1,1,0.5993615388870239,cor,cor,0.5767982006072998,False,pencils,SD
466,θ,s,0,0,0.529084324836731,distr,distr,0.4933460056781769,True,pencils,SD
467,l,l,1,0,0.7686538249254227,cor,cor,0.37553203105926514,False,pencils,SD
468,θ,z,0,0,0.4573798179626465,voi,distr,0.35816216468811035,True,pencils,SD
469,ɹ,ɹ,1,0,0.24687105417251587,cor,cor,0.3299781084060669,False,rabbit,SD
470,æ,æ,1,1,0.6719863414764404,front,front,0.7750701308250427,False,rabbit,SD
471,b,b,1,0,0.021139800548553467,delrel,delrel,0.9587438702583313,False,rabbit,SD
472,ɪ,ɪ,1,1,0.594735860824585,hi,hi,0.5115505456924438,False,rabbit,SD
473,t,t,1,1,0.08408784866333008,delrel,delrel,0.9237333536148071,False,rabbit,SD
474,d,d,1,1,0.14974796772003174,nas,pause,0.26217082142829895,False,duck,TD
475,ʌ,ʌ,1,1,0.5919884443283081,round,lab,0.2903170585632324,False,duck,TD
476,k,k,1,1,0.22943758964538574,voi,cont,0.32414716482162476,False,duck,TD
477,k,k,1,1,0.3616471290588379,cont,delrel,0.3901643753051758,False,quack,TD
478,w,w,1,1,0.17457032203674316,round,round,0.2255321592092514,False,quack,TD
479,æ,æ,1,1,0.6830638647079468,front,front,0.7863802909851074,False,quack,TD
480,k,k,1,1,0.2158970832824707,voi,delrel,0.17120519280433655,False,quack,TD
481,s,s,1,0,0.20947962999343872,voi,voi,0.4975694417953491,False,scissors,TD
482,ɪ,ɪ,1,1,0.5856099128723145,cor,tense,0.48878780007362366,False,scissors,TD
483,z,z,1,0,0.1499330997467041,strid,strid,0.40137097239494324,False,scissors,TD
484,ɜ˞,ɜ˞,1,1,0.20756137371063232,round,round,0.6941571235656738,False,scissors,TD
485,z,z,1,0,0.4250863194465637,voi,distr,0.3483743369579315,False,scissors,TD
486,ɔ,ɔ,1,1,0.62537682056427,hi,tense,0.4162042438983917,False,orange,TD
487,ɹ,ɹ,1,0,0.7605141699314117,cor,ant,0.3924592435359955,False,orange,TD
488,-,n,0,1,0.53592848777771,nas,nas,0.48482781648635864,True,orange,TD
489,d,d,1,0,0.10353302955627441,delrel,delrel,0.9670982360839844,False,orange,TD
490,ʒ,ʒ,1,0,0.2345525026321411,voi,distr,0.3953084647655487,False,orange,TD
491,k,k,1,1,0.23806357383728027,cor,pause,0.1801019161939621,False,carrot,TD
492,ɛ,ɛ,1,1,0.3890414237976074,lo,lo,0.7276443839073181,False,carrot,TD
493,ɹ,ɹ,1,1,0.197013258934021,cor,syl,0.33400967717170715,False,carrot,TD
494,t,t,1,1,0.16651606559753418,voi,delrel,0.5878548622131348,False,carrot,TD
495,ɪ,ɪ,1,1,0.5507670640945435,front,front,0.3010235130786896,False,zipper,TD
496,p,p,1,1,0.1163719892501831,delrel,delrel,0.9259321689605713,False,zipper,TD
497,ɜ˞,ɜ˞,1,1,0.161102294921875,round,round,0.787039041519165,False,zipper,TD
498,θ,f,0,1,0.2734178304672241,lab,labiodental,0.6810027360916138,True,finger,TD
499,ɪ,ɪ,1,1,0.6562865972518921,tense,tense,0.6680983304977417,False,finger,TD
500,ŋ,ŋ,1,1,0.4797358512878418,syl,cont,0.2370631992816925,False,finger,TD
501,ɡ,ɡ,1,1,0.06028342247009277,cor,son,0.2958487570285797,False,finger,TD
502,ɜ˞,ɜ˞,1,1,0.008739471435546875,round,round,0.5602231621742249,False,finger,TD
503,w,w,1,1,0.5617462396621704,cons,cons,0.2599514424800873,False,wagon,TD
504,æ,æ,1,1,0.6840612888336182,hi,front,0.5468648076057434,False,wagon,TD
505,ɡ,ɡ,1,1,0.10713732242584229,cont,son,0.40226849913597107,False,wagon,TD
506,n,n,1,1,0.6148406267166138,cor,cor,0.6330788731575012,False,wagon,TD
507,ʃ,ʃ,1,1,0.043325185775756836,pause,distr,0.4027480483055115,False,shovel,TD
508,ʌ,ʌ,1,1,0.5375596284866333,back,back,0.8317628502845764,False,shovel,TD
509,v,v,1,0,0.10163044929504395,son,labiodental,0.4549994170665741,False,shovel,TD
510,ʊ,l,0,0,0.7231617271900177,cor,cor,0.3938937485218048,True,shovel,TD
511,θ,θ,1,0,0.7804792672395706,distr,strid,0.33474528789520264,False,thumb,TD
512,ʌ,ʌ,1,1,0.2532919645309448,lo,back,0.5776633024215698,False,thumb,TD
513,m,m,1,1,0.6125022172927856,lab,lab,0.41036808490753174,False,thumb,TD
514,b,b,1,0,0.10598558187484741,delrel,delrel,0.9464248418807983,False,banana,TD
515,n,n,1,1,0.5809943675994873,cor,cor,0.6428427696228027,False,banana,TD
516,a,æ,0,1,0.6488666534423828,front,front,0.6918120384216309,True,banana,TD
517,n,n,1,1,0.34414875507354736,cont,cont,0.5457077622413635,False,banana,TD
518,a,ə,0,1,0.2778416872024536,lo,lo,0.31600654125213623,True,banana,TD
519,m,m,1,1,0.6271318197250366,cont,cont,0.45433396100997925,False,monkey,TD
520,ʌ,ʌ,1,1,0.49245142936706543,lab,back,0.41211405396461487,False,monkey,TD
521,ŋ,ŋ,1,1,0.3801666498184204,lab,lab,0.6162033081054688,False,monkey,TD
522,k,k,1,1,0.22500944137573242,voi,delrel,0.6124991774559021,False,monkey,TD
523,i,i,1,1,0.6838639974594116,tense,tense,0.7116233706474304,False,monkey,TD
524,k,k,1,1,0.44571685791015625,cont,delrel,0.46295738220214844,False,crying,TD
525,ɹ,ɹ,1,1,0.13834965229034424,cor,cor,0.29872897267341614,False,crying,TD
526,a,a,1,1,0.6152727603912354,front,front,0.7850780487060547,False,crying,TD
527,ɪ,ɪ,1,1,0.603147029876709,lo,hi,0.4948282837867737,False,crying,TD
528,j,j,1,1,0.5916850566864014,syl,syl,0.4303523898124695,False,crying,TD
529,ɪ,ɪ,1,1,0.7189997434616089,tense,tense,0.8396000266075134,False,crying,TD
530,ŋ,ŋ,1,1,0.5602800846099854,cont,cont,0.5305192470550537,False,crying,TD
531,b,b,1,1,0.1890876293182373,delrel,delrel,0.8478526473045349,False,balloons,TD
532,ə,ə,1,0,0.18038415908813477,lab,back,0.41451215744018555,False,balloons,TD
533,l,l,1,0,0.7157455384731293,cor,lat,0.4622358977794647,False,balloons,TD
534,u,u,1,1,0.588820219039917,round,tense,0.2882722020149231,False,balloons,TD
535,n,n,1,1,0.5720356702804565,cor,cor,0.6100661754608154,False,balloons,TD
536,z̪,z,1,0,0.19061994552612305,pause,pause,0.7390196323394775,False,balloons,TD
537,b,b,1,1,0.11993682384490967,delrel,delrel,0.5966159105300903,False,ball,TD
538,ɔ,ɔ,1,1,0.5897794961929321,round,round,0.3209335207939148,False,ball,TD
539,ʊ,l,0,0,0.7417136430740356,cor,cor,0.36833682656288147,True,ball,TD
540,ɡ,ɡ,1,1,0.14229178428649902,son,delrel,0.29556432366371155,False,girl,TD
541,ɜ˞,ɜ˞,1,1,0.035242438316345215,round,round,0.8321861624717712,False,girl,TD
542,l,l,1,0,0.7456322908401489,cor,lat,0.5992109775543213,False,girl,TD
543,d,d,1,0,0.12763166427612305,delrel,delrel,0.8552298545837402,False,jumping,TD
544,ʒ,ʒ,1,0,0.29443591833114624,strid,distr,0.2454705685377121,False,jumping,TD
545,ʌ,ʌ,1,1,0.4183187484741211,back,back,0.681328296661377,False,jumping,TD
546,m,m,1,1,0.6151777505874634,syl,lab,0.3675776422023773,False,jumping,TD
547,p,p,1,1,0.12564599514007568,cont,delrel,0.9278220534324646,False,jumping,TD
548,ɪ,ɪ,1,1,0.6617835760116577,tense,tense,0.7232160568237305,False,jumping,TD
549,ŋ,ŋ,1,1,0.5013874769210815,cont,lab,0.23803962767124176,False,jumping,TD
550,n,n,1,1,0.6134271621704102,cor,cor,0.5835312604904175,False,knife,TD
551,a,a,1,1,0.568863034248352,hi,front,0.7077242732048035,False,knife,TD
552,ɪ,ɪ,1,1,0.6019062995910645,syl,hi,0.31661805510520935,False,knife,TD
553,f,f,1,1,0.2879716157913208,lab,labiodental,0.6624935865402222,False,knife,TD
554,p,p,1,1,0.4397534132003784,voi,pause,0.2687845528125763,False,spoon,TD
555,u,u,1,1,0.6203182935714722,syl,syl,0.2751777172088623,False,spoon,TD
556,n,n,1,1,0.633510947227478,cor,cor,0.8005131483078003,False,spoon,TD
557,b,p,0,1,0.30918264389038086,voi,delrel,0.35687538981437683,False,pajamas,TD
558,ə,ə,1,1,0.3144857883453369,hi,hi,0.27618470788002014,False,pajamas,TD
559,d,d,1,1,0.16257524490356445,nas,delrel,0.27483299374580383,False,pajamas,TD
560,ʒ,ʒ,1,0,0.12469649314880371,voi,distr,0.28146156668663025,False,pajamas,TD
561,æ,æ,1,1,0.6955341100692749,lo,front,0.514671266078949,False,pajamas,TD
562,m,m,1,1,0.5785785913467407,cont,lab,0.2847598195075989,False,pajamas,TD
563,ə,ə,1,1,0.1978205442428589,lo,lo,0.2777138352394104,False,pajamas,TD
564,z,z,1,0,0.09494441747665405,voi,voi,0.3475634753704071,False,pajamas,TD
565,k,k,1,1,0.275246262550354,lo,sg,0.3563246726989746,False,cup,TD
566,ʌ,ʌ,1,1,0.09151268005371094,back,back,0.44214996695518494,False,cup,TD
567,p,p,1,1,0.22889256477355957,cont,delrel,0.8285464644432068,False,cup,TD
568,b,b,1,1,0.2102489471435547,lab,delrel,0.3042545020580292,False,brush,TD
569,ɹ,ɹ,1,0,0.341450035572052,cor,cor,0.35001668334007263,False,brush,TD
570,ʌ,ʌ,1,1,0.5093939304351807,back,back,0.9045779705047607,False,brush,TD
571,ʃ,ʃ,1,1,0.0050733089447021484,pause,distr,0.35800451040267944,False,brush,TD
572,f,f,1,1,0.26754844188690186,labiodental,labiodental,0.8458468914031982,False,flowers,TD
573,l,l,1,0,0.3745309114456177,lat,lat,0.7001434564590454,False,flowers,TD
574,a,a,1,1,0.6183921098709106,front,front,0.7418072819709778,False,flowers,TD
575,ʊ,ʊ,1,1,0.4120340347290039,round,round,0.2655690312385559,False,flowers,TD
576,ɜ˞,ɜ˞,1,1,0.13696563243865967,round,round,0.6812143921852112,False,flowers,TD
577,z,z,1,0,0.28675228357315063,voi,voi,0.3843997120857239,False,flowers,TD
578,t,t,1,1,0.1256265640258789,voi,son,0.48933207988739014,False,telephone,TD
